id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
6852,1.0,0.61,5,178,3,0,0,0,technical,medium
6853,0.82,0.84,3,194,3,0,0,0,product_mng,low
6854,0.97,0.66,5,234,6,0,0,0,technical,low
6855,0.51,0.97,4,258,2,0,0,0,sales,medium
6856,0.74,0.61,3,228,2,1,0,0,IT,low
6857,0.85,0.83,4,219,3,0,0,0,technical,low
6858,0.15,0.91,6,98,6,1,0,0,technical,low
6859,0.43,0.57,2,160,3,0,1,0,technical,medium
6860,0.2,0.69,6,236,4,0,0,0,technical,low
6861,0.37,0.69,2,146,3,0,0,0,support,medium
6862,0.65,0.64,3,223,4,0,0,0,sales,low
6863,0.72,0.82,5,269,5,0,1,0,technical,low
6864,0.62,0.95,4,140,2,0,0,0,accounting,low
6865,0.64,0.56,3,239,3,0,0,0,technical,low
6866,0.7,0.79,6,257,4,0,0,0,technical,medium
6867,0.74,0.6,3,153,2,0,0,0,technical,low
6868,0.53,0.53,4,205,3,0,0,0,sales,low
6869,0.65,1.0,4,229,4,0,0,0,product_mng,low
6870,0.37,0.46,2,157,3,0,1,0,IT,low
6871,0.36,0.52,2,143,3,0,1,0,accounting,medium
6872,0.93,0.56,3,266,2,0,0,0,IT,low
6873,0.59,0.96,5,211,3,0,0,0,sales,medium
6874,0.54,0.43,3,192,2,0,0,0,support,low
6875,0.1,0.86,6,247,4,0,1,0,sales,medium
6876,0.66,0.91,4,234,2,1,0,0,IT,medium
6877,0.75,0.97,5,243,6,0,1,0,technical,medium
6878,0.68,0.61,3,261,5,0,0,0,sales,medium
6879,0.55,0.6,3,145,4,0,0,0,accounting,low
6880,0.96,0.62,6,193,4,0,0,0,sales,medium
6881,0.09,0.86,6,279,4,0,1,0,sales,low
6882,0.4,0.57,2,160,3,0,1,0,accounting,low
6883,0.51,0.86,3,182,10,0,0,0,sales,low
6884,0.37,0.51,2,155,3,0,1,0,sales,low
6885,0.16,0.61,4,171,6,0,0,0,IT,medium
6886,0.52,0.77,3,142,2,0,0,1,support,low
6887,0.71,0.96,3,201,3,0,0,0,RandD,low
6888,0.24,0.94,6,237,5,0,0,0,hr,medium
6889,0.77,0.58,4,202,3,0,0,0,sales,medium
6890,0.45,0.54,2,131,3,0,1,0,sales,medium
6891,0.6,0.6,3,242,3,0,0,0,technical,medium
6892,0.97,0.68,3,167,3,0,0,0,sales,low
6893,0.85,0.48,4,214,3,0,0,0,sales,medium
6894,0.13,0.63,6,219,6,0,0,0,marketing,low
6895,0.79,0.82,4,220,3,0,0,0,sales,medium
6896,0.83,0.92,5,267,6,0,1,0,support,low
6897,0.19,0.8,4,249,5,0,0,0,sales,low
6898,0.11,0.95,6,279,4,0,1,0,technical,low
6899,0.62,0.67,3,212,3,0,0,0,marketing,medium
6900,0.18,0.59,4,132,3,0,0,0,RandD,low
6901,0.1,0.86,6,278,4,0,1,0,technical,high
6902,0.24,0.77,5,178,5,0,0,0,sales,low
6903,0.69,0.82,4,272,2,0,0,0,technical,low
6904,0.74,0.53,4,166,3,0,0,0,hr,low
6905,0.41,0.68,4,273,3,0,0,0,sales,medium
6906,0.64,0.75,3,214,3,0,0,0,hr,medium
6907,0.9,0.68,4,204,4,1,0,0,support,low
6908,0.11,0.79,7,306,4,0,1,0,product_mng,medium
6909,0.5,0.74,4,237,2,1,0,0,support,medium
6910,0.55,0.71,3,211,2,0,0,0,management,low
6911,0.11,0.92,7,293,4,0,1,0,sales,low
6912,0.77,0.57,4,203,3,1,0,0,support,high
6913,0.36,0.4,2,105,3,0,0,0,RandD,low
6914,0.93,0.76,3,212,3,0,0,0,sales,medium
6915,0.83,0.75,3,150,3,0,0,0,support,low
6916,0.61,0.58,6,146,3,0,0,0,sales,low
6917,0.21,0.81,5,169,4,0,0,0,support,medium
6918,0.45,0.54,2,129,3,0,1,0,technical,medium
6919,0.77,0.49,4,217,2,0,0,0,support,medium
6920,0.17,0.82,5,193,5,0,0,0,IT,high
6921,0.79,1.0,5,257,6,0,1,0,sales,low
6922,0.73,0.74,4,181,4,0,0,0,marketing,low
6923,0.23,0.94,4,142,4,0,0,0,sales,medium
6924,0.21,0.61,3,173,2,0,0,0,RandD,low
6925,0.2,0.7,6,281,5,0,1,0,sales,medium
6926,0.73,0.52,3,274,2,0,0,0,technical,high
6927,0.09,0.79,6,276,4,0,1,0,sales,medium
6928,0.51,0.57,3,162,3,1,0,0,RandD,medium
6929,0.67,0.36,3,280,4,0,0,0,support,low
6930,0.69,0.82,4,273,4,0,0,0,hr,medium
6931,0.11,0.93,6,294,4,0,1,0,sales,medium
6932,0.54,0.78,3,156,7,0,0,0,sales,medium
6933,0.1,0.93,6,256,4,0,1,0,support,low
6934,0.89,0.71,5,194,3,0,0,0,hr,low
6935,0.33,0.46,5,261,6,1,0,0,IT,low
6936,0.83,0.94,5,156,3,1,0,0,sales,low
6937,0.43,0.55,2,130,3,0,1,0,support,high
6938,0.35,0.69,3,141,2,1,0,0,support,low
6939,0.54,0.56,4,260,3,0,1,0,sales,medium
6940,0.43,0.52,2,158,3,0,1,0,sales,medium
6941,0.18,0.75,3,142,2,0,0,0,product_mng,low
6942,0.74,0.6,4,274,10,1,0,0,management,medium
6943,0.74,0.63,3,180,3,0,0,0,management,high
6944,0.09,0.77,6,244,4,0,1,0,marketing,low
6945,0.86,0.85,2,195,4,0,0,0,support,medium
6946,0.97,0.54,3,255,2,1,0,0,RandD,high
6947,0.5,0.51,3,169,4,0,0,0,marketing,low
6948,0.52,0.9,4,285,2,0,0,0,hr,low
6949,0.44,0.53,2,140,3,0,1,0,sales,low
6950,0.86,0.7,5,160,3,0,0,0,technical,medium
6951,0.6,0.4,3,146,4,1,0,0,technical,low
6952,0.73,0.97,3,245,2,0,0,1,hr,medium
6953,0.98,0.86,2,219,4,0,0,0,sales,low
6954,0.55,0.59,4,230,3,0,0,0,technical,low
6955,0.49,0.59,4,137,4,0,0,0,technical,high
6956,0.52,0.74,3,238,3,0,0,0,RandD,medium
6957,0.8,0.8,4,146,3,1,0,0,IT,low
6958,0.96,0.49,5,137,3,0,0,0,hr,medium
6959,0.67,0.6,4,209,2,0,0,0,technical,low
6960,0.6,0.57,3,202,3,0,0,0,support,low
6961,0.68,0.51,4,176,4,1,0,0,sales,low
6962,0.3,0.58,2,189,4,1,0,0,accounting,low
6963,0.92,0.66,3,230,3,0,0,0,technical,high
6964,0.91,0.84,5,265,5,0,1,0,technical,medium
6965,0.45,0.46,2,153,3,1,1,0,technical,medium
6966,0.87,1.0,5,242,5,0,1,0,sales,low
6967,0.16,0.8,4,140,5,1,0,0,IT,medium
6968,0.5,0.69,4,177,2,0,0,0,support,low
6969,0.81,0.99,5,143,3,0,0,0,marketing,medium
6970,0.86,0.65,4,243,2,0,0,0,technical,low
6971,0.78,0.91,3,132,2,0,0,0,sales,medium
6972,0.11,0.8,6,259,5,0,1,0,support,medium
6973,0.52,0.97,4,170,3,0,0,0,support,medium
6974,1.0,0.58,3,112,2,0,0,0,sales,high
6975,0.21,0.81,4,144,4,0,0,0,sales,medium
6976,0.69,0.98,4,180,3,0,0,0,support,medium
6977,0.37,0.46,2,158,3,0,1,0,hr,low
6978,0.45,0.92,6,164,4,1,0,0,marketing,low
6979,0.37,0.54,2,131,3,1,1,0,hr,medium
6980,0.61,0.73,3,252,3,0,0,0,technical,high
6981,0.64,0.67,5,167,2,0,0,0,sales,low
6982,0.65,0.83,4,263,3,1,0,0,support,high
6983,0.51,0.93,5,232,3,0,0,0,support,medium
6984,0.74,0.58,4,193,3,0,0,0,support,medium
6985,0.48,0.67,4,220,3,0,0,1,management,medium
6986,0.62,0.79,4,268,6,0,0,0,sales,medium
6987,0.82,0.68,2,285,2,0,0,0,support,medium
6988,0.58,0.62,3,182,3,0,0,0,technical,medium
6989,0.65,0.86,4,264,2,1,0,0,hr,low
6990,0.49,0.94,4,175,3,0,0,0,sales,medium
6991,0.59,0.45,2,171,2,0,0,0,technical,low
6992,0.71,0.66,3,268,4,0,0,0,marketing,high
6993,0.23,0.77,4,140,5,0,0,0,accounting,medium
6994,0.6,0.52,5,140,3,0,0,0,support,low
6995,0.43,0.76,6,154,2,0,0,0,management,high
6996,0.82,0.91,5,271,2,0,0,1,RandD,medium
6997,0.89,0.75,4,246,3,1,0,0,support,low
6998,0.38,0.53,2,146,3,0,1,0,support,low
6999,0.91,0.74,5,192,3,0,0,1,accounting,medium
7000,0.63,0.41,3,180,5,1,0,0,marketing,medium
7001,0.43,0.57,2,129,3,0,1,0,sales,medium
7002,0.15,0.96,5,201,6,0,0,0,support,low
7003,0.5,0.58,4,165,2,0,0,0,sales,high
7004,0.48,0.49,3,268,3,0,0,0,hr,low
7005,0.65,0.78,4,205,2,0,0,0,support,medium
7006,0.98,0.53,6,253,4,0,0,0,RandD,medium
7007,0.96,0.59,3,214,2,0,0,0,hr,low
7008,0.1,0.92,6,279,4,0,1,0,sales,medium
7009,0.69,0.54,3,164,7,0,0,0,sales,medium
7010,0.57,0.61,3,112,5,0,0,0,IT,medium
7011,0.96,0.92,3,150,2,0,0,0,marketing,medium
7012,0.11,0.92,7,307,4,0,1,0,IT,low
7013,0.5,0.64,3,257,2,1,0,0,accounting,high
7014,0.43,0.55,2,136,3,0,1,0,sales,low
7015,0.46,0.5,2,156,3,0,1,0,technical,medium
7016,0.65,0.65,4,224,3,0,0,0,sales,low
7017,0.83,0.74,4,233,3,0,0,0,accounting,medium
7018,0.48,0.74,2,271,8,1,0,0,management,medium
7019,0.09,0.91,6,275,4,0,1,0,hr,medium
7020,0.97,0.95,3,257,2,0,0,0,hr,medium
7021,0.78,0.83,4,217,6,0,1,0,support,medium
7022,0.78,0.54,5,257,3,0,0,0,sales,high
7023,0.86,0.55,5,219,2,0,0,0,technical,medium
7024,0.4,0.46,2,132,3,0,1,0,technical,low
7025,0.76,0.64,4,234,2,0,0,0,sales,high
7026,0.98,0.98,4,170,10,0,0,0,IT,medium
7027,0.93,0.6,5,170,2,0,0,0,technical,medium
7028,0.72,0.87,4,154,2,1,0,0,accounting,medium
7029,0.36,0.51,2,135,3,0,1,0,IT,low
7030,0.38,0.51,2,159,3,0,1,0,sales,medium
7031,0.62,0.53,5,169,3,0,0,0,IT,low
7032,0.76,0.83,5,227,5,0,1,0,sales,low
7033,0.11,0.83,6,253,4,0,1,0,support,low
7034,0.12,0.82,5,162,4,1,0,0,sales,medium
7035,0.51,0.88,5,230,4,0,0,0,technical,medium
7036,0.95,0.5,4,259,3,0,0,0,sales,low
7037,0.67,0.71,4,178,6,0,0,0,IT,low
7038,1.0,0.72,5,194,7,1,0,0,sales,medium
7039,0.74,0.74,3,156,3,0,0,0,support,medium
7040,0.44,0.53,2,149,3,0,1,0,sales,low
7041,0.74,0.68,3,206,2,1,0,0,support,medium
7042,0.72,1.0,2,240,2,0,1,0,RandD,low
7043,0.29,0.42,6,253,3,0,0,0,hr,medium
7044,0.75,0.81,3,214,3,0,0,0,IT,low
7045,0.52,0.61,4,187,4,1,0,0,sales,medium
7046,0.41,0.63,2,145,2,0,0,0,product_mng,low
7047,0.48,0.57,5,227,3,0,0,0,support,medium
7048,0.53,0.8,2,225,7,1,0,1,management,high
7049,0.1,0.8,6,264,4,0,1,0,technical,low
7050,0.76,0.62,4,197,3,0,0,0,technical,low
7051,0.98,0.68,4,253,3,0,0,0,support,high
7052,0.66,0.56,4,141,4,0,0,0,support,medium
7053,0.18,0.94,3,187,6,1,0,0,product_mng,low
7054,0.75,0.73,2,152,4,0,0,0,IT,low
7055,0.11,0.84,6,251,4,0,1,0,technical,medium
7056,0.15,0.55,6,139,4,0,1,0,support,high
7057,0.57,0.82,5,233,7,0,0,1,sales,medium
7058,0.54,0.56,4,227,3,0,0,0,sales,low
7059,0.95,0.86,3,207,2,0,0,0,technical,low
7060,0.11,0.92,7,255,4,0,1,0,support,medium
7061,0.24,0.79,2,175,5,0,0,0,IT,low
7062,0.71,0.67,3,264,3,0,0,0,IT,medium
7063,0.93,0.61,5,158,3,0,0,0,management,medium
7064,0.14,0.76,4,142,10,0,0,0,management,high
7065,0.54,0.72,4,259,2,1,0,0,sales,low
7066,0.82,0.71,5,208,2,0,0,0,management,low
7067,0.1,0.91,6,287,4,0,1,0,technical,low
7068,0.84,0.81,4,152,2,1,0,0,product_mng,medium
7069,0.84,1.0,5,234,5,0,1,0,technical,medium
7070,0.49,0.88,4,240,8,0,0,0,product_mng,medium
7071,0.58,0.91,3,154,10,0,0,0,product_mng,high
7072,0.75,0.66,5,177,2,0,0,0,sales,low
7073,0.45,0.53,2,149,3,0,1,0,support,low
7074,0.92,0.64,4,217,4,0,0,0,RandD,medium
7075,0.82,0.61,3,229,2,0,0,0,sales,medium
7076,0.76,0.72,3,263,3,0,0,0,product_mng,medium
7077,0.78,0.93,4,225,5,0,1,0,sales,medium
7078,0.58,0.93,5,235,2,0,0,0,management,low
7079,0.47,0.64,3,192,3,0,0,0,support,low
7080,0.57,0.75,3,159,2,0,0,0,technical,medium
7081,0.72,0.53,3,179,3,0,0,0,support,low
7082,0.81,0.68,4,179,3,0,0,0,support,low
7083,0.98,0.49,3,199,10,0,0,0,technical,medium
7084,0.1,0.84,6,261,4,0,1,0,accounting,medium
7085,0.21,0.37,6,266,3,0,0,1,hr,medium
7086,0.17,0.51,5,221,3,0,0,0,sales,low
7087,0.63,0.57,5,160,2,0,0,0,technical,low
7088,0.87,0.81,5,304,5,0,1,0,product_mng,low
7089,0.86,0.92,5,252,5,0,1,0,RandD,low
7090,0.75,0.55,2,188,3,0,0,0,accounting,high
7091,0.66,0.65,3,196,3,1,0,0,technical,low
7092,0.74,0.89,4,267,5,0,1,0,sales,medium
7093,0.44,0.49,2,154,3,0,1,0,support,low
7094,0.49,0.66,3,155,3,0,0,1,sales,low
7095,0.81,0.9,4,270,10,0,0,0,accounting,medium
7096,0.19,0.69,4,269,6,0,0,0,RandD,medium
7097,0.6,0.83,2,189,2,0,0,0,RandD,low
7098,0.96,0.71,4,210,3,0,0,0,technical,medium
7099,0.89,0.46,4,248,5,1,0,0,hr,medium
7100,0.68,0.55,3,182,3,1,0,0,technical,medium
7101,0.94,0.81,3,196,3,0,0,0,technical,medium
7102,0.97,0.66,6,164,5,0,0,0,support,low
7103,0.93,0.98,3,241,3,0,0,0,IT,medium
7104,0.39,0.37,3,127,3,0,0,0,sales,low
7105,0.84,0.74,4,226,2,0,0,0,accounting,high
7106,0.52,0.43,3,176,3,0,0,0,support,low
7107,0.16,0.78,4,196,5,0,0,0,technical,high
7108,0.6,0.6,3,258,3,0,0,0,sales,low
7109,0.39,0.5,4,294,3,0,1,0,technical,low
7110,1.0,0.73,3,245,2,1,0,0,product_mng,low
7111,0.89,0.88,5,228,5,1,1,0,support,low
7112,0.94,0.93,4,220,3,0,0,0,accounting,low
7113,0.87,0.57,3,149,3,0,0,0,support,low
7114,0.67,0.36,4,97,4,0,0,0,sales,medium
7115,0.58,0.53,4,192,4,0,0,0,IT,medium
7116,0.89,0.86,5,275,5,0,1,0,sales,low
7117,0.98,0.84,3,286,4,0,0,0,technical,medium
7118,0.95,0.37,6,233,5,0,0,0,RandD,medium
7119,0.8,0.54,4,269,3,0,0,0,sales,medium
7120,0.1,0.78,7,286,4,0,1,0,product_mng,low
7121,0.83,0.66,3,239,3,0,0,0,technical,low
7122,0.85,0.99,3,208,2,0,0,0,product_mng,low
7123,0.86,0.83,4,208,3,1,0,0,IT,low
7124,0.12,0.49,4,191,5,0,0,0,IT,low
7125,0.75,1.0,4,216,6,0,1,0,technical,low
7126,0.19,0.63,6,241,6,0,0,0,sales,high
7127,0.51,0.83,5,249,4,0,1,0,technical,medium
7128,0.6,0.91,5,211,3,0,0,0,sales,low
7129,0.55,0.69,4,220,3,1,0,0,management,high
7130,0.83,0.9,5,245,5,0,1,0,product_mng,low
7131,0.44,0.49,2,127,3,1,1,0,sales,low
7132,0.09,0.94,6,257,4,0,1,0,sales,low
7133,0.57,0.5,4,177,2,0,0,0,marketing,high
7134,0.98,0.89,4,218,2,0,0,0,sales,medium
7135,0.6,0.48,4,219,4,1,0,0,sales,medium
7136,0.09,0.82,6,249,4,0,1,0,technical,medium
7137,0.9,0.83,5,259,5,0,1,0,accounting,low
7138,0.92,0.85,3,207,2,0,0,0,support,low
7139,0.86,0.71,5,235,4,0,0,0,IT,medium
7140,0.14,0.58,4,275,10,0,0,0,sales,medium
7141,0.37,0.52,2,143,3,0,1,0,marketing,low
7142,0.59,0.89,5,143,3,1,0,0,IT,low
7143,0.87,0.97,5,151,3,0,0,0,RandD,medium
7144,0.75,0.64,3,195,3,0,0,0,sales,high
7145,0.98,0.99,5,141,3,0,0,0,sales,low
7146,0.88,0.68,5,224,2,0,0,0,technical,low
7147,0.4,0.48,2,161,3,0,1,0,IT,medium
7148,0.85,0.57,4,216,2,0,0,0,product_mng,low
7149,0.77,0.97,3,184,3,1,0,0,marketing,medium
7150,0.49,0.63,3,175,2,0,0,0,accounting,low
7151,0.61,0.63,5,230,3,0,0,0,sales,medium
7152,0.28,0.94,6,167,3,1,0,0,RandD,low
7153,0.93,0.82,4,175,3,0,0,0,IT,low
7154,0.61,0.83,4,153,2,0,0,0,technical,low
7155,0.6,0.85,2,226,2,1,0,0,technical,medium
7156,0.37,0.55,2,127,3,0,1,0,RandD,medium
7157,0.1,0.97,7,254,4,0,1,0,sales,low
7158,0.59,0.62,3,166,2,0,0,0,sales,low
7159,0.17,0.55,6,250,5,0,1,0,sales,medium
7160,0.72,0.67,4,147,2,0,0,0,technical,medium
7161,0.37,0.46,2,157,3,0,1,0,support,medium
7162,0.48,0.8,4,196,5,0,0,0,product_mng,low
7163,0.99,0.95,3,153,4,0,0,0,marketing,high
7164,0.79,0.79,4,231,2,0,0,0,sales,low
7165,0.61,0.81,5,136,3,0,0,0,hr,low
7166,0.69,0.67,4,156,3,0,0,0,technical,low
7167,0.84,0.96,4,247,5,0,1,0,sales,low
7168,0.43,0.46,2,129,3,0,1,0,technical,medium
7169,0.48,0.84,4,186,7,0,0,1,management,medium
7170,0.58,0.86,4,168,2,0,0,0,product_mng,medium
7171,0.85,0.56,3,159,3,0,0,0,hr,medium
7172,0.4,0.37,3,169,3,1,0,0,support,medium
7173,0.11,0.55,2,137,3,1,1,0,RandD,low
7174,0.99,0.66,3,181,2,0,0,0,IT,medium
7175,0.68,0.66,3,238,2,0,0,0,management,medium
7176,0.73,0.99,5,241,5,0,1,0,sales,low
7177,0.87,0.97,5,151,3,0,0,0,RandD,medium
7178,0.45,0.55,2,148,3,0,1,0,sales,low
7179,0.76,0.98,4,173,3,1,0,0,sales,low
7180,0.94,0.95,5,170,3,0,0,0,support,medium
7181,0.8,0.96,4,160,4,0,0,0,IT,low
7182,0.26,0.99,5,184,5,0,0,0,hr,low
7183,0.82,0.62,3,152,6,0,0,0,technical,low
7184,0.97,0.87,2,175,6,0,0,0,support,high
7185,0.58,0.88,3,157,4,0,0,1,technical,low
7186,0.4,0.55,2,155,3,0,1,0,sales,low
7187,0.1,0.8,6,292,4,0,1,0,sales,medium
7188,0.63,0.72,6,163,4,0,0,0,IT,high
7189,0.7,0.85,4,232,3,0,0,0,sales,medium
7190,0.5,0.7,5,166,2,0,0,0,accounting,low
7191,0.45,0.46,2,128,3,0,1,0,sales,low
7192,0.79,0.83,3,126,10,1,0,0,support,low
7193,0.96,0.82,5,164,2,0,0,0,RandD,medium
7194,0.66,0.78,4,161,6,0,0,0,IT,low
7195,0.39,0.52,2,148,3,1,1,0,marketing,low
7196,0.16,0.72,4,192,6,0,0,0,sales,high
7197,0.31,0.84,7,133,5,0,1,0,technical,low
7198,0.62,0.68,5,265,3,0,0,0,hr,medium
7199,0.53,0.78,2,138,2,0,0,0,RandD,low
7200,0.6,0.82,4,194,3,0,0,0,hr,low
7201,0.96,0.51,5,152,3,0,0,0,support,medium
7202,0.75,0.92,3,211,3,0,0,0,sales,medium
7203,0.23,0.4,6,110,4,1,0,0,marketing,low
7204,0.71,0.68,5,226,3,0,0,0,technical,low
7205,0.71,0.87,3,177,4,0,1,0,hr,medium
7206,0.85,0.54,3,185,10,0,0,1,management,high
7207,0.61,0.89,2,287,4,0,0,0,sales,medium
7208,0.48,0.78,2,198,2,0,1,0,technical,medium
7209,0.36,0.45,2,127,3,0,1,0,accounting,low
7210,0.93,0.87,4,257,2,0,0,0,sales,low
7211,0.66,0.72,4,271,3,0,0,0,sales,low
7212,0.81,0.85,4,251,6,0,1,0,hr,medium
7213,0.69,0.85,3,153,10,0,0,0,support,medium
7214,0.83,0.92,4,235,5,0,1,0,sales,low
7215,0.86,0.9,3,158,2,0,0,0,sales,medium
7216,0.52,0.59,5,150,2,0,0,0,sales,low
7217,0.42,0.48,2,129,3,0,1,0,management,low
7218,0.43,0.55,2,129,3,0,1,0,sales,low
7219,0.57,0.78,3,162,2,0,0,0,sales,low
7220,0.49,0.87,3,212,2,0,0,0,product_mng,medium
7221,0.93,0.95,2,156,3,1,0,0,support,low
7222,0.57,0.48,2,194,2,0,0,0,IT,low
7223,0.66,0.61,5,259,3,0,0,0,technical,high
7224,0.34,0.97,6,157,5,1,1,0,RandD,low
7225,0.9,0.82,5,259,5,0,1,0,support,low
7226,0.59,0.51,4,184,2,0,0,0,marketing,low
7227,0.96,0.67,5,170,3,0,0,0,marketing,high
7228,0.73,0.68,3,121,5,0,0,0,RandD,low
7229,0.68,0.81,3,166,2,0,0,0,IT,medium
7230,0.38,0.52,2,171,3,0,0,0,accounting,medium
7231,0.56,0.67,5,165,3,1,0,0,management,medium
7232,0.51,0.39,5,132,6,1,0,1,technical,low
7233,0.69,0.97,4,233,3,0,0,0,IT,low
7234,0.86,1.0,4,232,5,0,1,0,product_mng,medium
7235,0.87,0.62,3,176,3,0,0,0,accounting,high
7236,0.81,0.81,4,212,2,1,0,0,sales,medium
7237,0.81,0.99,5,202,4,0,0,0,hr,low
7238,0.18,0.6,3,130,2,1,0,0,support,medium
7239,0.91,0.85,3,248,3,0,0,0,sales,medium
7240,1.0,0.49,4,227,3,1,0,0,IT,medium
7241,0.38,0.55,2,148,3,0,1,0,support,low
7242,0.93,0.84,5,266,3,0,0,0,RandD,low
7243,0.89,0.91,4,190,2,0,0,0,product_mng,medium
7244,0.1,0.94,6,309,4,0,1,0,technical,medium
7245,0.48,0.99,5,180,2,0,0,0,accounting,low
7246,0.99,0.9,4,181,3,0,0,0,support,medium
7247,0.1,0.92,6,258,4,0,1,0,technical,low
7248,0.22,0.69,4,182,6,0,0,0,technical,low
7249,0.84,0.89,4,245,5,1,1,0,support,medium
7250,0.57,0.62,3,154,2,0,0,0,sales,medium
7251,0.81,0.5,4,152,3,1,0,0,RandD,low
7252,0.82,0.99,3,195,2,0,0,0,support,high
7253,0.99,0.39,6,214,5,1,0,0,sales,low
7254,0.81,0.98,3,141,3,0,0,0,support,medium
7255,0.51,0.51,3,274,2,0,0,0,product_mng,medium
7256,0.83,0.95,4,251,5,0,1,0,marketing,medium
7257,0.83,0.74,3,221,2,0,0,0,support,medium
7258,0.74,1.0,4,192,4,0,0,0,technical,high
7259,0.43,0.9,5,282,5,0,0,0,support,low
7260,0.1,0.85,6,266,4,0,1,0,sales,low
7261,0.87,0.97,4,243,3,0,0,0,IT,high
7262,0.26,0.67,2,242,6,0,0,0,technical,low
7263,0.98,0.77,4,184,3,0,0,0,hr,medium
7264,0.92,0.9,4,179,3,0,0,0,hr,low
7265,0.5,0.62,4,166,3,1,0,0,support,low
7266,0.62,0.74,4,155,3,0,0,0,hr,medium
7267,0.22,0.78,6,206,6,0,0,0,RandD,low
7268,0.88,1.0,3,248,3,0,0,0,technical,medium
7269,0.81,0.49,2,205,5,1,0,0,sales,low
7270,0.52,0.59,2,176,3,1,0,0,IT,low
7271,0.63,0.86,3,269,4,0,0,0,support,low
7272,0.68,0.44,5,165,3,0,0,0,RandD,medium
7273,0.96,0.87,4,187,2,0,0,0,marketing,medium
7274,0.59,0.47,3,143,2,0,0,0,technical,medium
7275,0.64,0.59,3,200,2,1,0,0,hr,medium
7276,0.36,0.48,2,148,3,1,1,0,management,medium
7277,0.9,0.53,3,270,3,0,0,0,sales,medium
7278,0.4,0.49,2,155,3,0,1,0,hr,medium
7279,0.2,0.82,4,190,5,0,0,0,sales,low
7280,0.1,0.85,7,259,4,0,1,0,technical,low
7281,0.92,0.7,3,129,3,0,0,1,management,high
7282,0.15,0.94,5,244,6,0,0,0,technical,high
7283,0.67,0.82,4,171,2,0,0,0,sales,medium
7284,0.56,0.62,4,247,3,0,0,0,product_mng,low
7285,0.27,0.75,5,264,3,0,0,0,technical,medium
7286,0.1,0.81,6,290,4,0,1,0,accounting,medium
7287,0.74,0.48,5,165,2,0,0,0,sales,high
7288,0.22,0.7,4,225,4,0,0,0,sales,medium
7289,0.91,0.97,5,233,5,0,1,0,hr,medium
7290,0.38,0.5,2,139,3,0,1,0,RandD,low
7291,0.09,0.89,6,276,4,0,1,0,technical,low
7292,0.24,0.54,6,193,4,0,0,0,support,medium
7293,0.93,0.56,5,140,3,0,0,0,technical,medium
7294,0.77,0.76,6,263,6,0,0,0,sales,low
7295,0.43,0.38,3,119,2,0,0,0,sales,low
7296,0.72,1.0,4,151,2,0,0,0,RandD,low
7297,0.78,0.5,5,247,4,0,0,0,product_mng,medium
7298,0.93,0.99,4,136,4,0,0,0,hr,low
7299,0.83,0.71,3,234,4,0,0,0,accounting,high
7300,0.43,0.47,2,149,3,0,1,0,sales,medium
7301,0.28,0.37,3,164,4,1,0,0,accounting,low
7302,0.09,0.87,5,263,4,0,1,0,IT,low
7303,0.69,0.66,5,106,5,0,0,0,sales,low
7304,0.56,0.49,4,256,3,0,0,0,accounting,low
7305,0.4,0.49,2,144,3,0,1,0,support,low
7306,0.46,0.45,2,143,3,0,1,0,technical,low
7307,0.61,0.98,2,238,4,0,0,0,support,medium
7308,0.97,0.81,3,145,3,0,0,0,support,low
7309,0.42,0.56,2,143,3,0,1,0,support,medium
7310,0.1,0.9,7,286,4,0,1,0,sales,low
7311,0.7,0.72,4,202,3,0,0,0,IT,medium
7312,0.79,0.59,4,139,3,0,1,1,management,low
7313,0.2,0.94,6,191,5,0,0,0,support,low
7314,0.71,0.68,3,231,2,1,0,0,product_mng,low
7315,0.75,0.83,4,133,4,0,0,0,hr,high
7316,0.4,0.5,2,136,3,0,1,0,marketing,low
7317,1.0,0.56,5,247,3,0,0,0,technical,low
7318,0.95,0.9,3,186,2,0,0,0,marketing,low
7319,0.58,0.87,4,181,3,0,0,0,IT,medium
7320,0.37,0.46,2,156,3,0,1,0,sales,low
7321,0.82,0.57,2,158,3,1,0,0,hr,medium
7322,0.2,0.47,4,230,4,0,0,0,RandD,high
7323,0.83,0.52,2,149,2,1,0,0,sales,low
7324,0.65,0.56,3,230,2,0,0,0,IT,high
7325,0.25,0.94,6,199,4,0,0,0,hr,medium
7326,0.83,0.91,3,155,3,0,0,0,RandD,low
7327,0.5,0.52,2,178,2,0,0,0,support,medium
7328,0.93,0.65,4,212,4,0,0,0,IT,medium
7329,0.37,0.57,2,157,3,0,1,0,RandD,low
7330,0.34,0.82,6,202,3,0,0,0,sales,low
7331,0.14,0.74,6,160,5,0,0,0,technical,medium
7332,0.84,0.93,3,159,3,0,0,0,sales,low
7333,0.92,0.6,4,161,3,0,0,0,IT,low
7334,0.87,0.71,4,157,2,0,0,0,hr,medium
7335,0.86,0.68,5,263,2,0,1,0,technical,medium
7336,0.47,0.53,4,181,3,0,0,0,technical,low
7337,0.89,0.68,4,258,2,1,0,0,sales,low
7338,0.73,0.71,3,210,3,0,0,0,technical,low
7339,0.53,0.79,3,221,10,1,0,0,sales,medium
7340,0.36,0.51,2,130,3,0,1,0,sales,low
